spu,sku,pid,pname,price
10425824023,15532245522,12966278311,"['索爱 Z86  移动/联通 翻盖老人', ' 双卡双待 超长待机 老年', ' 学生备用功能机 幻海蓝']",['289.00']
12277447487,37180595957,37180595957,"['【三期免息 豪礼套装】华为（HUAWEI）华为荣耀10青春版 全面屏', ' 幻夜黑 全网通4G（6G+128G）送原装耳机+3期免息']",['1599.20']
13037513461,47284951958,47284951958,"['诺基亚（NOKIA）230DS', '老人机 移动联通2G 超长待机老人机大按键老人机大字体老人机直板 深蓝']",['499.00']
11452213583,26087851979,26087851976,"['华为（HUAWEI） 荣耀4A 移动联通电信4G', '  双卡双待 4G', ' 白色 全网通版']",['439.00']
12678063726,41862892254,41862892250,"['小米9SE ', ' 深空灰 全网通6GB+128GB']",['2108.00']
10703005291,17213821693,16287155612,"['华为（HUAWEI） P20 Pro 全网通4G 拍照游戏', '【白条免息 送多重豪礼】 亮黑色 6GB+128GB']",['3398.00']
12079903296,34187473406,34187327017,"['纽曼（Newman） V98 移动电信版 三防直板按键老人', ' 全网通老年', ' 超长待机备用功能机 橙色']",['284.00']
11558034685,30126309033,27603894083,"['华为（HUAWEI） Mate9 智能双摄 双卡双待', ' NFC闪付 月光银 全网通4G(4GB+32GB)']",['1288.00']
11771150737,29904449269,29904449268,"['华为（HUAWEI） 华为畅享7plus', ' 流光金 全网通4G(4G+64GB)高配']",['899.00']
12458913672,40352597615,39249488403,"['华为（HUAWEI） 荣耀V20', 'i【下单即赠5重好礼】 幻夜黑 (6期免息)全网通8G+128G']",['2649.00']
11810848072,30483420849,30483420845,"['华为（HUAWEI） nova2 Plus 全网通4G 智能', ' 移动联通电信4G指纹识别解锁 曜石黑 全网通4G （4G+128G）']",['1148.00']
13037513461,47284951958,47284951958,"['诺基亚（NOKIA）230DS', '老人机 移动联通2G 超长待机老人机大按键老人机大字体老人机直板 深蓝']",['499.00']
11452213583,26087851979,26087851976,"['华为（HUAWEI） 荣耀4A 移动联通电信4G', '  双卡双待 4G', ' 白色 全网通版']",['439.00']
12678063726,41862892254,41862892250,"['小米9SE ', ' 深空灰 全网通6GB+128GB']",['2108.00']
10703005291,17213821693,16287155612,"['华为（HUAWEI） P20 Pro 全网通4G 拍照游戏', '【白条免息 送多重豪礼】 亮黑色 6GB+128GB']",['3398.00']
12079903296,34187473406,34187327017,"['纽曼（Newman） V98 移动电信版 三防直板按键老人', ' 全网通老年', ' 超长待机备用功能机 橙色']",['284.00']
11558034685,30126309033,27603894083,"['华为（HUAWEI） Mate9 智能双摄 双卡双待', ' NFC闪付 月光银 全网通4G(4GB+32GB)']",['1288.00']
11771150737,29904449269,29904449268,"['华为（HUAWEI） 华为畅享7plus', ' 流光金 全网通4G(4G+64GB)高配']",['899.00']
12458913672,40352597615,39249488403,"['华为（HUAWEI） 荣耀V20', 'i【下单即赠5重好礼】 幻夜黑 (6期免息)全网通8G+128G']",['2649.00']
11810848072,30483420849,30483420845,"['华为（HUAWEI） nova2 Plus 全网通4G 智能', ' 移动联通电信4G指纹识别解锁 曜石黑 全网通4G （4G+128G）']",['1148.00']
12000140529,33283757580,33283757580,"['小米（MI） 小米8青春版 ', ' 深空灰 全网通 (6G+64G)']",['1138.00']
12529803623,40150143364,40007271051,"['华为（HUAWEI）畅享9 移动联通电信全网通4G 全面屏智能老人老年学生', ' 幻夜黑 4GB RAM+ 64GB ROM']",['1199.00']
12000332986,33281867245,33016688296,"['小米（MI） 小米8青春版 ', ' 深空灰 全网通 6GB+128GB']",['1699.00']
10404318216,12755654295,12755654293,"['优购(UooGou)飞扬5.0英寸1G+8G内存移动/联通双4G NFC功能智能', ' 玫瑰金']",['238.00']
12334127696,37860865999,37860865997,"['联想（Lenovo) K5 Pro', '全网通4G双卡双待 格调黑 6GB+128GB']",['1048.00']
12944183780,46117011602,45725057207,"['魅族16s', ' 碳纤黑 8GB+128GB全网通']",['2999.00']
10286781063,12078481140,11802698956,"['小米（MI） 红米6A ', ' 流沙金 全网通 2GB 16GB']",['515.00']
10816946618,17458932689,17458932688,"['天语（K-Touch） Q31 移动联通电信全网通2G 魔音变声 三防老人', ' 黑色（移动联通版）']",['128.00']
12790212122,44883673874,44883673873,"['小米9SE 骁龙712 游戏', '【赠五重好礼】 深空灰 6G+128G 全网通']",['2118.00']
12254658229,37281035313,36829040597,"['华为（HUAWEI） 荣耀10青春版', '（荣耀直供 下单立减） 渐变蓝 6G+128G全网通']",['1558.80']
12311650238,39870718398,39849978008,"['华为（HUAWEI）华为nova4', 'e【12期免息赠碎华为手环3e】 贝母白 4800万像素8GB+128GB']",['2799.00']
11695959577,31497136241,28886577976,"['华为（HUAWEI） 荣耀play', ' 幻夜黑 (6G+128G)全网通']",['1865.00']
12123279404,34819875750,34819875749,"['华为（HUAWEI） 畅享max ', ' 幻夜黑 4GB+128GB']",['1499.00']
11506981461,26686257973,26686257973,"['努比亚（nubia） V18 全面屏', ' 曜石黑 全网通 4GB+64GB']",['828.00']
11637499876,34669384976,28204059979,"['华为Mate20 ', ' 亮黑色 全网通6GB+64GB']",['3499.00']
12096798334,42850556846,35771628868,"['多亲（QIN）老人机 电信智能机 4g超长待机 移动联通全网通大屏AI小爱同学VOLTE语音学生', ' 铁灰色【微信版】']",['399.00']
13107884383,48766890211,48766890208,"['小米红米Redmi K20pro ', ' 碳纤黑 全网通8GB+256GB']",['3078.00']
11766034598,29828535399,29828535398,"['华为（HUAWEI） 荣耀畅玩6X 全网通移动联通电信4G版双卡双待八核5.5英寸大屏 智能', ' 铂光金 全网通（4GB+32GB）高配版']",['818.00']
6035600,6035600,6035600,['纽曼 Newman C18 军绿色 电信 三防老人'],['149.00']
12994562443,46552975910,46552975910,"['【6期免息+赠碎屏险】华为P30 ', '（20天价保） 天空之境（8G+64G） 全网通双4G']",['3988.10']
12081167894,34206264481,34206264480,"['OPPO K1', ' 【全新系列】 屏下指纹识别 骁龙660 游戏', ' 梵星蓝 4G+64G 全网通']",['1199.00']
6035600,6035600,6035600,['纽曼 Newman C18 军绿色 电信 三防老人'],['149.00']
12994562443,46552975910,46552975910,"['【6期免息+赠碎屏险】华为P30 ', '（20天价保） 天空之境（8G+64G） 全网通双4G']",['3988.10']
12081167894,34206264481,34206264480,"['OPPO K1', ' 【全新系列】 屏下指纹识别 骁龙660 游戏', ' 梵星蓝 4G+64G 全网通']",['1199.00']
11454968845,26120563914,26120563914,"['360 N6 全网通版移动联通电信4G全面屏智能', ' 双卡双待 璀璨金 (6G RAM+64G ROM)']",['1349.00']
12179888519,35677812165,35677812165,"['魅族（MEIZU） 魅族Note8 ', ' 曜黑 4GB+64GB']",['818.00']
11778971696,30008779223,30008779223,"['华为（HUAWEI） 麦芒6 ', ' 全网通 安卓智能移动联通电信4G', '全面屏nfc刷卡双摄', ' 曜石黑 全网通4G (4G+64G)']",['1038.00']
11952225881,32357220383,32357220383,"['OPPO A5', '【低至799元起+碎屏险】全面屏双摄拍照千元机 幻镜蓝(3G+64G)']",['899.00']
13011131026,46840150170,46840150170,"['华为（HUAWEI）nova2 Plus 双卡4G', ' 曜石黑 全网通(4GB RAM+128GB ROM)']",['1118.00']
10685185454,16008872375,16008872375,"['美图M8s', ' 自拍美颜 全网通4G', ' 芭比粉 全网通 4GB+64GB']",['830.00']
11876535981,32446894884,31339908752,"['纽曼（Newman） L99 老人', '电信/移动 直板按键老年人', ' 白色（移动版）']",['79.00']
12913917359,45191822229,45191822228,"['华为 （HUAWEI ）畅享 9e 移动全网通版 大音量高像素珍珠屏 智能', '备用机 宝石蓝 3GB+64GB']",['799.00']
11655380591,32402982451,28405511792,"['小米（MI） 小米红米6a', ' 流沙金 高配版( 3G+32G）']",['598.00']
12795728587,43293182433,43293182430,"['华为nova4e 拍照', ' 雀翎蓝 全网通(6GB+128GB)  6期免息']",['1999.00']
11983123865,33279389640,33279389640,"['魅族（MEIZU） 魅族V8 ', ' 曜黑 全网通4GB+64GB']",['715.00']
10243922074,11491676218,11491676217,"['尼凯恩（neken） EN3C 电信版老人机超长待机三防电霸老年机大屏大字大声直板按键', ' 深空黑']",['129.00']
3243456,3243456,3243456,['守护宝（angelcare）CV19 金色 直板按键 超长待机 电信CDMA老人机 学生备用老年功能机'],['199.00']
11507792348,26717451321,26717451320,"['华为（HUAWEI） 华为畅享8 Plus 高清四摄 全网通4G 智能', ' 双卡双待 金色 全网通（4GRAM+128GROM）标准版']",['1188.00']
12036213324,33544400012,33544400003,"['华为（HUAWEI） nova2 Plus 双卡双待 移动联通电信4G', ' 全网通4G', ' 曜石黑 全网通4G(4G+128GB)']",['1128.00']
11558811964,27288698442,27288698441,"['木糖醇（MuTuCu） 8X 全面屏 2+16 4G全网通', ' 珍珠白']",['369.00']
11995606070,35015837929,35015837929,['海信（Hisense） A6 双全面屏 护眼墨水屏电纸书 夜读背光 便携阅读学习 全网通4G双卡双待 睿黑 6+128GB'],['2999.00']
11941649484,33268359658,32215043980,"['小米（MI） 小米8青春版 ', ' 灰色 全网通（4G+64G）']",['1088.00']
12856568648,44220111438,44220111438,"['OPPO Reno', '【限时直降300+12期免息】4800万像素隐藏摄像头 全景屏拍照全网通', ' 极夜黑 6G+128G 官网标配']",['2799.00']
5534017,5534017,5534017,['飞利浦（PHILIPS） E132X 珠光黑  移动联通2G  老人'],['149.00']
10336286511,12176299473,12176299473,"['索爱 Z86移动/联通 翻盖老人', ' 大屏大字 超长待机 老年功能机 双卡双待 玫瑰金']",['289.00']
12081328420,34208387670,34208387668,"['多亲(Qin) 1s ai小爱智能老年', '双卡双待全网通4G移动联通电信老人', ' 铁灰色（微信版）']",['399.00']
8342916,8555517,8342916,"['酷派（Coolpad）S628 黑色 移动联通2G 老人', ' 直板按键 双卡双待 老年功能']",['99.00']
12929485472,45494691685,45469670280,"['华为荣耀20i ', ' 幻夜黑 （6G+256G)原装数据线+下单立减+三期免息']",['2199.10']
12112775435,36514953373,34676504780,"['华为（HUAWEI） 荣耀 畅玩5A 全网通移动联通电信4G 双卡双待 5.5英寸高清大屏 智能', ' 畅玩6A银色 全网通【3GB+32GB】']",['658.00']
13156755850,49255143386,49255143385,"['华为 麦芒8 ', '新品【 现货速发享7重豪礼】 幻夜黑 全网通（6GB+128GB)']",['1899.10']
10216156683,15245462402,13131208167,"['诺基亚（NOKIA） 105/106 ', ' 老人机 学生机 老人', ' 经典 新款黑色']",['139.10']
12856568648,44220111438,44220111438,"['OPPO Reno', '【限时直降300+12期免息】4800万像素隐藏摄像头 全景屏拍照全网通', ' 极夜黑 6G+128G 官网标配']",['2799.00']
5534017,5534017,5534017,['飞利浦（PHILIPS） E132X 珠光黑  移动联通2G  老人'],['149.00']
10336286511,12176299473,12176299473,"['索爱 Z86移动/联通 翻盖老人', ' 大屏大字 超长待机 老年功能机 双卡双待 玫瑰金']",['289.00']
12081328420,34208387670,34208387668,"['多亲(Qin) 1s ai小爱智能老年', '双卡双待全网通4G移动联通电信老人', ' 铁灰色（微信版）']",['399.00']
8342916,8555517,8342916,"['酷派（Coolpad）S628 黑色 移动联通2G 老人', ' 直板按键 双卡双待 老年功能']",['99.00']
12929485472,45494691685,45469670280,"['华为荣耀20i ', ' 幻夜黑 （6G+256G)原装数据线+下单立减+三期免息']",['2199.10']
12112775435,36514953373,34676504780,"['华为（HUAWEI） 荣耀 畅玩5A 全网通移动联通电信4G 双卡双待 5.5英寸高清大屏 智能', ' 畅玩6A银色 全网通【3GB+32GB】']",['658.00']
13156755850,49255143386,49255143385,"['华为 麦芒8 ', '新品【 现货速发享7重豪礼】 幻夜黑 全网通（6GB+128GB)']",['1899.10']
10216156683,15245462402,13131208167,"['诺基亚（NOKIA） 105/106 ', ' 老人机 学生机 老人', ' 经典 新款黑色']",['139.10']
11762860938,29783158622,29783158622,"['【直降300元低至999元起】OPPO A5 超视野全面屏拍照', ' 幻镜粉（4G+64G）']",['1199.00']
12333611801,39910065208,37852471741,"['华为（HUAWEI） 华为nova4 ', ' 亮黑色 6期免息 4800万超广角三摄 8GB+128GB']",['2799.00']
12313500821,37630854617,37630854617,"['天语（K-Touch） Q21C 电信老人机 儿童', '直板按键老年机 学生备用电信', ' 红色']",['119.00']
12313600058,37632228951,37632228951,"['努比亚（nubia） 红魔2代游戏', ' Mars 3重好礼 曜石黑 全网通 8G+128G']",['2499.00']
12851292432,44165592384,44137483852,"['华为畅享9e ', '【大音量】 宝石蓝 3G+32G 全网通']",['799.10']
12995479992,46569759618,46569759617,"['华为P30 pro ', '【多重好礼+3期免息+送1年碎屏保】 亮黑色 全网通4G(8GB+256GB)']",['5988.00']
11825585688,30682104292,30682104289,"['纽曼（Newman） V1 移动电信 老人', ' 黑色移动版']",['59.00']
11748307272,29618856180,29600561077,"['小米（MI） 红米6pro ', ' 曜石黑 全网通 4G+64G']",['1048.00']
11778801481,30006264897,30006264895,"['华为（HUAWEI） 荣耀6 畅玩6 ', ' 金色 全网通4G(2G+16GB)']",['499.00']
12973672243,46202911429,46202911429,"['天语 i10卡片迷你', '智能 移动联通电信4G全网通 全面曲面屏 超薄超小双卡双待 袖珍儿童学生男女 墨玉黑 全网通3G+32G']",['609.00']
11963433698,33570033072,33570033069,"['华为（HUAWEI）荣耀9i', '【下单即赠壳膜大礼包】 魅海蓝 全网通(4G+64GB)']",['1099.00']
12825764552,43727277494,43727277492,"['小米（MI） 红米Redmi Note7 Pro', ' 亮黑色 6G+128G 全网通']",['1488.00']
11841117307,30894434258,30894434257,"['纽曼（Newman） F9 移动版 双屏翻盖老人', ' 玫瑰金']",['178.00']
12670401404,41761279591,41761279590,"['华为（HUAWEI） 荣耀 畅玩7X', ' 铂光金 全网通(4G+32G)']",['993.00']
1968733306,44691238618,44691238618,"['Apple iPhoneXR', '苹果XR', '美版（有锁激活）移动联通4G智能', ' 黑色 64GB美版有锁激活两网']",['4168.00']
11921846585,33794483772,31947139341,"['小米（MI） 小米8 全面屏游戏', ' 透明版(屏幕指纹版) 6G+128G']",['1938.00']
12132129168,34954408777,34954408775,"['飞利浦（PHILIPS） E259S 翻盖老人', ' 移动/联通 大屏老年机 双卡双待 陨石黑']",['319.00']
11490014493,26509457902,26509457901,"['OPPO A5拍照', '【已降300低至1199元+原装耳机+碎屏险】全面屏大电量双卡双待全网通 （4G+64G）幻镜粉 官方标配']",['1199.00']
12954494063,47303094634,45888191832,"['【2019新品】【厂家直供现货】【当日发出】努比亚红魔3代电竞智能游戏', '骁龙855双卡双待全网通 红蓝竞技版 12GB+256GB']",['4399.00']
12831799858,43821655306,43821655306,"['飞利浦（PHILIPS）E289 全网通 智能大屏老人', ' 灰色']",['365.00']
12035829335,34130047333,33539190090,"['OPPO K1', ' 【限时特惠200】 骁龙660 双卡双待 游戏', ' 摩卡红 6G+64G 双卡双待']",['1399.00']
12954494063,47303094634,45888191832,"['【2019新品】【厂家直供现货】【当日发出】努比亚红魔3代电竞智能游戏', '骁龙855双卡双待全网通 红蓝竞技版 12GB+256GB']",['4399.00']
12831799858,43821655306,43821655306,"['飞利浦（PHILIPS）E289 全网通 智能大屏老人', ' 灰色']",['365.00']
12035829335,34130047333,33539190090,"['OPPO K1', ' 【限时特惠200】 骁龙660 双卡双待 游戏', ' 摩卡红 6G+64G 双卡双待']",['1399.00']
11753259171,34141693815,34141693815,"['朵唯（DOOV） V16 (1G+16GB)香槟金 移动联通双4G 大字大声大屏老人智能', '学生女性 移动联通双4G【3+16G】金']",['369.00']
10392179549,12651862077,12651862076,"['三星（SAMSUNG） Galaxy S8（SM-G9500）', ' 谜夜黑（SM-G9500） 4G+64G 全网通']",['2350.00']
1968681715,37757256360,37757256354,"['Apple 苹果iPhoneXs/Xs Max （海外版激活有锁）移动联通4G', '赠卡贴 iPhoneXS银白色 64GB美版两网激活有锁']",['5488.00']
12820279507,43652466790,43652466790,"['小米 Redmi 红米7 ', ' 魅夜红 全网通 4G+64G']",['958.00']
12018637165,33357859207,33284882559,['小米（MI）小米8屏幕指纹版 黑 全网通(6G+128G)'],['1999.00']
13061629581,47692719968,47692719968,"['华为（HUAWEI） 荣耀20 ', ' 幻夜黑 8GB+128GB']",['2699.80']
12778956265,43072380133,43072380128,"['华为nova4e 新品', '【买送移动电源+智能手环】Al超广角三摄 智慧美拍 雀翎蓝 6+128GB全网通']",['1999.00']
10281320978,35570301861,11767005995,"['华为（HUAWEI） 畅享8 ', ' 全面屏三卡槽 全网通 粉色 全网通(4G+64G)']",['1068.00']
11764854397,29809363971,29809363969,"['天语（K-Touch） R7 老人', ' 移动联通2G 双卡双待老年', ' 金色']",['99.00']
100005297522,100005297522,100005297522,"['天语（K-TOUCH）E2 直板按键 老人', ' 电信2G 老年', ' 学生备用功能机 珍珠白']",['149.00']
10601561836,17882833448,17882833441,"['华为（HUAWEI） 荣耀7x全网通智能', ' 极光蓝 4G+64G']",['1118.00']
11983052468,32787352993,32787352992,"['【三期免息 豪礼套装】华为（HUAWEI）华为荣耀8X 6G+128G 全面屏', ' 幻夜黑 全网通(6G+128G)']",['1699.20']
11718237943,29179298630,29179298629,"['纽曼（Newman） S9 移动电信老人', ' 全网通户外三防老年', ' 按键功能备用机 三网通黑色']",['299.00']
11458420199,26152373868,26152373866,"['华为（HUAWEI） 荣耀畅玩7C 移动联通电信全网通4G 双卡双待双摄全面屏智能老人', ' 幻夜黑 (3G RAM+32G ROM)']",['788.00']
